Top pages	Clicks	Impressions	CTR	Position
https://curify-ai.com/ko/nano-banana-pro-prompts/1119	0	4	0%	2.75
https://curify-ai.com/de/nano-banana-pro-prompts/845	0	4	0%	3
https://www.curify-ai.com/en/nano-banana-pro-prompts/4268	0	4	0%	3
https://www.curify-ai.com/es/nano-banana-pro-prompts/1787	0	4	0%	3
https://www.curify-ai.com/nano-template/template-mbti-animal	0	4	0%	3
https://www.curify-ai.com/de/nano-banana-pro-prompts/3950	0	4	0%	3.25
https://www.curify-ai.com/nano-template/mbti-generic/example/template-mbti-generic-breaking-bad-en-walter-white	0	4	0%	3.25
https://curify-ai.com/fr/nano-banana-pro-prompts/3876	0	4	0%	3.5
https://www.curify-ai.com/en/nano-banana-pro-prompts/1123	0	4	0%	3.75
https://www.curify-ai.com/en/nano-banana-pro-prompts/794	0	4	0%	3.75
https://www.curify-ai.com/es/blog	0	4	0%	3.75
https://curify-ai.com/de/nano-banana-pro-prompts/3249	0	4	0%	4
https://www.curify-ai.com/en/nano-banana-pro-prompts/2248	0	4	0%	4
https://www.curify-ai.com/en/nano-banana-pro-prompts/4289	0	4	0%	4
https://curify-ai.com/zh/nano-banana-pro-prompts/3484	0	4	0%	4.25
https://www.curify-ai.com/hi/nano-banana-pro-prompts/3411	0	4	0%	4.25
https://www.curify-ai.com/zh/nano-banana-pro-prompts/786	0	4	0%	4.25
https://www.curify-ai.com/de/nano-banana-pro-prompts/2745	0	4	0%	4.5
https://www.curify-ai.com/en/nano-banana-pro-prompts/3496	0	4	0%	4.5
https://www.curify-ai.com/tr/nano-banana-pro-prompts/111	0	4	0%	4.75
https://curify-ai.com/en/nano-banana-pro-prompts/3492	0	4	0%	5
https://curify-ai.com/en/nano-banana-pro-prompts/76	0	4	0%	5
https://curify-ai.com/hi/nano-banana-pro-prompts/2712	0	4	0%	5
https://www.curify-ai.com/en/nano-banana-pro-prompts/2493	0	4	0%	5
https://www.curify-ai.com/tr/nano-banana-pro-prompts/2230	0	4	0%	5
https://www.curify-ai.com/ja/contact	0	4	0%	5.25
https://curify-ai.com/en/nano-banana-pro-prompts/2719	0	4	0%	5.5
https://curify-ai.com/fr/nano-banana-pro-prompts/33	0	4	0%	5.5
https://curify-ai.com/ja/nano-banana-pro-prompts/707	0	4	0%	5.5
https://www.curify-ai.com/zh/nano-banana-pro-prompts/29	0	4	0%	5.5
https://www.curify-ai.com/ja/nano-banana-pro-prompts/3733	0	4	0%	5.75
https://curify-ai.com/de/contact	0	4	0%	6
https://www.curify-ai.com/de/nano-banana-pro-prompts/2560	0	4	0%	6
https://www.curify-ai.com/de/nano-banana-pro-prompts/39	0	4	0%	6
https://www.curify-ai.com/en/nano-banana-pro-prompts/2190	0	4	0%	6
https://www.curify-ai.com/nano-banana-pro-prompts/2066	0	4	0%	6
https://curify-ai.com/de/nano-banana-pro-prompts/2720	0	4	0%	6.25
https://curify-ai.com/tr/nano-banana-pro-prompts/1518	0	4	0%	6.25
https://curify-ai.com/tr/nano-banana-pro-prompts/922	0	4	0%	6.25
https://www.curify-ai.com/en/nano-template/template-fruit	0	4	0%	6.25
https://www.curify-ai.com/ru/nano-banana-pro-prompts/413	0	4	0%	6.25
https://curify-ai.com/hi/nano-banana-pro-prompts/3338	0	4	0%	6.5
https://curify-ai.com/ru/nano-banana-pro-prompts/1153	0	4	0%	6.5
https://www.curify-ai.com/nano-template/character-zh	0	4	0%	6.5
https://www.curify-ai.com/nano-template/mbti-contrast-zh	0	4	0%	6.5
https://www.curify-ai.com/tr/nano-banana-pro-prompts/2501	0	4	0%	6.5
https://www.curify-ai.com/tr/nano-banana-pro-prompts/3354	0	4	0%	6.5
https://curify-ai.com/fr/nano-banana-pro-prompts/689	0	4	0%	6.75
https://www.curify-ai.com/zh/nano-banana-pro-prompts/853	0	4	0%	7
https://curify-ai.com/de/nano-banana-pro-prompts/967	0	4	0%	7.25
https://curify-ai.com/hi/nano-banana-pro-prompts/984	0	4	0%	7.25
https://curify-ai.com/ja/nano-banana-pro-prompts/4050	0	4	0%	7.25
https://curify-ai.com/en/nano-banana-pro-prompts/1415	0	4	0%	7.5
https://www.curify-ai.com/en/nano-banana-pro-prompts/772	0	4	0%	7.5
https://www.curify-ai.com/es/nano-banana-pro-prompts/2650	0	4	0%	7.5
https://www.curify-ai.com/es/nano-banana-pro-prompts/870	0	4	0%	7.5
https://curify-ai.com/es/bilingual-subtitles	0	4	0%	7.75
https://www.curify-ai.com/nano-template/template-fruit/example/template-fruit-en-kiwi	0	4	0%	7.75
https://curify-ai.com/en/nano-banana-pro-prompts/1080	0	4	0%	8
https://www.curify-ai.com/nano-banana-pro-prompts/3224	0	4	0%	8.25
https://curify-ai.com/es/nano-banana-pro-prompts/1234	0	4	0%	8.5
https://www.curify-ai.com/ru/blog/storyboard-labeling	0	4	0%	8.5
https://curify-ai.com/en/nano-banana-pro-prompts/2472	0	4	0%	8.75
https://www.curify-ai.com/es/tools/bilingual-subtitles	0	4	0%	8.75
https://curify-ai.com/ja/nano-banana-pro-prompts/2263	0	4	0%	9
https://curify-ai.com/tr/nano-banana-pro-prompts/2631	0	4	0%	9
https://www.curify-ai.com/en/nano-banana-pro-prompts/2238	0	4	0%	9.25
https://www.curify-ai.com/ja/nano-banana-pro-prompts/421	0	4	0%	9.25
https://www.curify-ai.com/de/nano-banana-pro-prompts/4209	0	4	0%	9.5
https://www.curify-ai.com/de/nano-banana-pro-prompts/61	0	4	0%	9.5
https://curify-ai.com/en/nano-banana-pro-prompts/1054	0	4	0%	10.5
https://curify-ai.com/ru/nano-banana-pro-prompts/3511	0	4	0%	10.75
https://www.curify-ai.com/en/nano-banana-pro-prompts/39	0	4	0%	10.75
https://curify-ai.com/ja/nano-banana-pro-prompts/132	0	4	0%	12.25
https://www.curify-ai.com/de/nano-template/education-zh	0	4	0%	13.25
https://curify-ai.com/ja/nano-banana-pro-prompts/3241	0	4	0%	18.75
https://curify-ai.com/es/nano-banana-pro-prompts/2066	0	4	0%	20
https://curify-ai.com/tr/nano-banana-pro-prompts/3354	0	4	0%	20
https://www.curify-ai.com/en/nano-banana-pro-prompts/959	0	4	0%	31.5
https://www.curify-ai.com/en/blog/QA_Bot_to_Task	0	4	0%	49.75
https://www.curify-ai.com/ja/nano-banana-pro-prompts/3202	0	4	0%	71.75
https://curify-ai.com/fr/nano-banana-pro-prompts/275	0	3	0%	2
https://www.curify-ai.com/en/nano-banana-pro-prompts/2927	0	3	0%	2
https://www.curify-ai.com/en/nano-banana-pro-prompts/842	0	3	0%	2
https://www.curify-ai.com/en/pricing	0	3	0%	2
https://www.curify-ai.com/ko/nano-banana-pro-prompts/715	0	3	0%	2
https://curify-ai.com/de/blog	0	3	0%	2.33
https://curify-ai.com/fr/nano-banana-pro-prompts/1345	0	3	0%	2.33
https://www.curify-ai.com/en/nano-banana-pro-prompts/554	0	3	0%	2.33
https://curify-ai.com/ja/nano-banana-pro-prompts/3217	0	3	0%	2.67
https://www.curify-ai.com/hi/nano-banana-pro-prompts/4256	0	3	0%	2.67
https://curify-ai.com/de/nano-banana-pro-prompts/1001	0	3	0%	3
https://curify-ai.com/zh/nano-banana-pro-prompts/2851	0	3	0%	3
https://www.curify-ai.com/es/nano-banana-pro-prompts/1637	0	3	0%	3
https://curify-ai.com/tr/nano-banana-pro-prompts/2781	0	3	0%	3.33
https://www.curify-ai.com/en/nano-banana-pro-prompts/723	0	3	0%	3.33
https://curify-ai.com/hi/nano-banana-pro-prompts/4202	0	3	0%	3.67
https://www.curify-ai.com/en/nano-banana-pro-prompts/3658	0	3	0%	3.67
https://www.curify-ai.com/tr/nano-banana-pro-prompts/2101	0	3	0%	3.67
https://curify-ai.com/en/nano-banana-pro-prompts/653	0	3	0%	4
https://curify-ai.com/ko/nano-banana-pro-prompts/193	0	3	0%	4
https://curify-ai.com/ru/nano-banana-pro-prompts/4121	0	3	0%	4
https://www.curify-ai.com/es/blog/voice-cloning-tools	0	3	0%	4
https://www.curify-ai.com/hi/nano-banana-pro-prompts/243	0	3	0%	4
https://www.curify-ai.com/nano-template/template-education-card	0	3	0%	4
https://curify-ai.com/de/nano-banana-pro-prompts/2916	0	3	0%	4.33
https://curify-ai.com/en/nano-banana-pro-prompts/1996	0	3	0%	4.33
https://curify-ai.com/ja/nano-banana-pro-prompts/2281	0	3	0%	4.33
https://curify-ai.com/ru/nano-banana-pro-prompts/2190	0	3	0%	4.33
https://www.curify-ai.com/de/nano-banana-pro-prompts/2895	0	3	0%	4.33
https://www.curify-ai.com/en/nano-template/template-solar-term	0	3	0%	4.33
https://www.curify-ai.com/tr/nano-banana-pro-prompts/1616	0	3	0%	4.33
https://www.curify-ai.com/zh/nano-template/template-character-analysis-zh	0	3	0%	4.33
https://curify-ai.com/de/about	0	3	0%	4.67
https://curify-ai.com/es/nano-banana-pro-prompts/1921	0	3	0%	4.67
https://www.curify-ai.com/de/nano-banana-pro-prompts/4304	0	3	0%	4.67
https://www.curify-ai.com/en/nano-banana-pro-prompts/2689	0	3	0%	4.67
https://www.curify-ai.com/en/nano-banana-pro-prompts/2983	0	3	0%	4.67
https://www.curify-ai.com/hi/nano-banana-pro-prompts/128	0	3	0%	4.67
https://www.curify-ai.com/nano-template/mbti-generic/example/template-mbti-generic-HongLouMeng-zh-Miaoyu	0	3	0%	4.67
https://www.curify-ai.com/nano-template/template-food/example/template-food-en-tom-yum-soup	0	3	0%	4.67
https://curify-ai.com/de/nano-banana-pro-prompts/2196	0	3	0%	5
https://curify-ai.com/hi/nano-banana-pro-prompts/3002	0	3	0%	5
https://www.curify-ai.com/en/nano-banana-pro-prompts/1967	0	3	0%	5
https://www.curify-ai.com/en/nano-template/template-character-analysis-zh/example/template-character-analysis-zh-sun-wukong	0	3	0%	5
https://www.curify-ai.com/ko/tools/bilingual-subtitles	0	3	0%	5
https://www.curify-ai.com/zh/nano-template/template-travel-zh	0	3	0%	5
https://curify-ai.com/hi/nano-banana-pro-prompts/887	0	3	0%	5.33
https://www.curify-ai.com/zh/nano-banana-pro-prompts/3859	0	3	0%	5.33
https://curify-ai.com/de/nano-banana-pro-prompts/3755	0	3	0%	5.67
https://curify-ai.com/tr/nano-banana-pro-prompts/2230	0	3	0%	5.67
https://curify-ai.com/zh/nano-banana-pro-prompts/762	0	3	0%	5.67
https://www.curify-ai.com/fr/nano-banana-pro-prompts/217	0	3	0%	5.67
https://curify-ai.com/de/nano-banana-pro-prompts/706	0	3	0%	6
https://curify-ai.com/es/nano-banana-pro-prompts/1876	0	3	0%	6
https://curify-ai.com/tr/nano-banana-pro-prompts/1771	0	3	0%	6
https://www.curify-ai.com/en/nano-banana-pro-prompts/1958	0	3	0%	6
https://www.curify-ai.com/en/nano-banana-pro-prompts/4075	0	3	0%	6
https://www.curify-ai.com/ja/nano-template/mbti-generic	0	3	0%	6
https://www.curify-ai.com/zh/nano-template/template-character-comparison	0	3	0%	6
https://www.curify-ai.com/zh/tools/bilingual-subtitles	0	3	0%	6
https://curify-ai.com/ja/nano-banana-pro-prompts/2510	0	3	0%	6.33
https://www.curify-ai.com/en/nano-template/template-word-scene	0	3	0%	6.33
https://www.curify-ai.com/nano-template/mbti-generic/example/template-mbti-generic-myth-zh-esfp-esfj-isfp-isfj	0	3	0%	6.33
https://curify-ai.com/ja/nano-banana-pro-prompts/3733	0	3	0%	6.67
https://curify-ai.com/ko/nano-banana-pro-prompts/715	0	3	0%	6.67
https://www.curify-ai.com/de/nano-banana-pro-prompts/551	0	3	0%	6.67
https://www.curify-ai.com/es/nano-banana-pro-prompts/641	0	3	0%	6.67
https://www.curify-ai.com/ja/nano-banana-pro-prompts/2843	0	3	0%	6.67
https://www.curify-ai.com/ru/nano-banana-pro-prompts/1306	0	3	0%	6.67
https://curify-ai.com/en/nano-banana-pro-prompts/2514	0	3	0%	7
https://curify-ai.com/en/nano-banana-pro-prompts/3994	0	3	0%	7
https://curify-ai.com/ja/nano-banana-pro-prompts/1757	0	3	0%	7
https://www.curify-ai.com/en/nano-banana-pro-prompts/1688	0	3	0%	7
https://www.curify-ai.com/ja/nano-banana-pro-prompts/2064	0	3	0%	7
https://www.curify-ai.com/ru/nano-banana-pro-prompts/2605	0	3	0%	7
https://curify-ai.com/es/nano-banana-pro-prompts/2650	0	3	0%	7.33
https://www.curify-ai.com/en/nano-template/education-zh	0	3	0%	7.33
https://www.curify-ai.com/en/nano-template/template-character-analysis-zh/example/template-character-analysis-zh-zhu-bajie	0	3	0%	7.33
https://curify-ai.com/en/nano-banana-pro-prompts/2155	0	3	0%	7.67
https://www.curify-ai.com/hi/nano-banana-pro-prompts/3416	0	3	0%	7.67
https://www.curify-ai.com/zh/nano-banana-pro-prompts/836	0	3	0%	7.67
https://curify-ai.com/ja/nano-banana-pro-prompts/3292	0	3	0%	8
https://www.curify-ai.com/nano-template/template-word-scene/example/template-word-scene-zh-shinchan-hot-pot	0	3	0%	8
https://curify-ai.com/fr/nano-banana-pro-prompts/1010	0	3	0%	8.33
https://www.curify-ai.com/zh/nano-template/template-herbal-zh	0	3	0%	8.33
https://curify-ai.com/en/nano-banana-pro-prompts/1953	0	3	0%	8.67
https://www.curify-ai.com/de/nano-banana-pro-prompts/2204	0	3	0%	8.67
https://www.curify-ai.com/de/nano-banana-pro-prompts/3203	0	3	0%	8.67
https://curify-ai.com/de/nano-banana-pro-prompts/445	0	3	0%	9
https://curify-ai.com/tr/nano-banana-pro-prompts/853	0	3	0%	9
https://www.curify-ai.com/en/nano-banana-pro-prompts/893	0	3	0%	9
https://www.curify-ai.com/ko/blog/translate-youtube-video	0	3	0%	9
https://www.curify-ai.com/nano-template/template-fashion-ecommerce/example/template-fashion-ecommerce-zh-shoes	0	3	0%	9
https://www.curify-ai.com/hi/nano-banana-pro-prompts/4215	0	3	0%	9.33
https://www.curify-ai.com/en/nano-banana-pro-prompts/697	0	3	0%	9.67
https://curify-ai.com/zh/nano-banana-pro-prompts/3937	0	3	0%	10
https://curify-ai.com/es/nano-banana-pro-prompts/3822	0	3	0%	11.33
https://curify-ai.com/fr/nano-banana-pro-prompts/2918	0	3	0%	11.33
https://www.curify-ai.com/en/nano-banana-pro-prompts/3166	0	3	0%	11.33
https://curify-ai.com/en/nano-banana-pro-prompts/168	0	3	0%	12.33
https://www.curify-ai.com/zh/tools/video-dubbing	0	3	0%	14
https://curify-ai.com/de/nano-banana-pro-prompts/2341	0	3	0%	18
https://curify-ai.com/en/nano-banana-pro-prompts/2702	0	3	0%	22.67
https://www.curify-ai.com/hi/nano-banana-pro-prompts/2333	0	3	0%	24.67
https://curify-ai.com/en/nano-banana-pro-prompts/1942	0	3	0%	28.33
https://www.curify-ai.com/en/nano-banana-pro-prompts/2951	0	3	0%	40
https://curify-ai.com/es/nano-banana-pro-prompts/745	0	2	0%	1
https://www.curify-ai.com/en/nano-banana-pro-prompts/4249	0	2	0%	1
https://www.curify-ai.com/nano-template/mbti-animal/example/template-mbti-animal-zh-supermarket	0	2	0%	1
https://www.curify-ai.com/nano-template/template-word-scene/example/template-word-scene-zh-military-base  2	0	2	0%	1
https://curify-ai.com/ja	0	2	0%	1.5
https://curify-ai.com/ko/nano-banana-pro-prompts/1496	0	2	0%	1.5
https://curify-ai.com/tr/nano-banana-pro-prompts/111	0	2	0%	1.5
https://www.curify-ai.com/nano-template/template-fruit/example/template-fruit-en-raspberry	0	2	0%	1.5
https://curify-ai.com/en/nano-banana-pro-prompts/2850	0	2	0%	2
https://www.curify-ai.com/en/nano-banana-pro-prompts/2660	0	2	0%	2
https://www.curify-ai.com/tr/nano-banana-pro-prompts/190	0	2	0%	2
https://curify-ai.com/de/nano-banana-pro-prompts/2144	0	2	0%	2.5
https://curify-ai.com/en/nano-banana-pro-prompts/2013	0	2	0%	2.5
https://curify-ai.com/en/nano-banana-pro-prompts/962	0	2	0%	2.5
https://www.curify-ai.com/nano-template/mbti-animal/example/template-mbti-animal-zh-cafe  2	0	2	0%	2.5
https://www.curify-ai.com/nano-template/template-word-scene/example/template-word-scene-zh-student-classroom	0	2	0%	2.5
https://www.curify-ai.com/ru/nano-banana-pro-prompts/3042	0	2	0%	2.5
https://curify-ai.com/de/nano-banana-pro-prompts/1202	0	2	0%	3
https://curify-ai.com/de/nano-banana-pro-prompts/3835	0	2	0%	3
https://curify-ai.com/en/nano-banana-pro-prompts/2206	0	2	0%	3
https://curify-ai.com/en/nano-banana-pro-prompts/3532	0	2	0%	3
https://curify-ai.com/en/nano-banana-pro-prompts/981	0	2	0%	3
https://curify-ai.com/zh/nano-banana-pro-prompts/1737	0	2	0%	3
https://www.curify-ai.com/de/nano-banana-pro-prompts/1126	0	2	0%	3
https://www.curify-ai.com/de/nano-banana-pro-prompts/1345	0	2	0%	3
https://www.curify-ai.com/en/nano-banana-pro-prompts/3523	0	2	0%	3
https://www.curify-ai.com/es	0	2	0%	3
https://www.curify-ai.com/es/nano-banana-pro-prompts/2248	0	2	0%	3
https://www.curify-ai.com/ja/nano-banana-pro-prompts/3165	0	2	0%	3
https://www.curify-ai.com/ja/nano-banana-pro-prompts/3892	0	2	0%	3
https://www.curify-ai.com/nano-template/mbti-animal/example/template-mbti-animal-zh-supermarket  6	0	2	0%	3
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1176	0	2	0%	3
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2951	0	2	0%	3
https://curify-ai.com/de/nano-banana-pro-prompts/2366	0	2	0%	3.5
https://curify-ai.com/en/nano-banana-pro-prompts/50	0	2	0%	3.5
https://curify-ai.com/es/nano-banana-pro-prompts/76	0	2	0%	3.5
https://curify-ai.com/tr/nano-banana-pro-prompts/607	0	2	0%	3.5
https://www.curify-ai.com/en/nano-template/recipe-zh	0	2	0%	3.5
https://www.curify-ai.com/zh/nano-banana-pro-prompts/3268	0	2	0%	3.5
https://curify-ai.com/de/nano-banana-pro-prompts/3229	0	2	0%	4
https://curify-ai.com/en/nano-banana-pro-prompts/3033	0	2	0%	4
https://curify-ai.com/en/nano-banana-pro-prompts/411	0	2	0%	4
https://curify-ai.com/ru/nano-banana-pro-prompts/2455	0	2	0%	4
https://www.curify-ai.com/en/nano-template/template-education-card/example/template-education-card-resource-environmental-carrying-capacity	0	2	0%	4
https://www.curify-ai.com/nano-template/template-food/example/template-food-en-taco	0	2	0%	4
https://www.curify-ai.com/nano-template/word-scene/example/template-word-scene-zh-shinchan-stadium	0	2	0%	4
https://www.curify-ai.com/zh/nano-template/template-education-card	0	2	0%	4
https://curify-ai.com/de/nano-banana-pro-prompts/2502	0	2	0%	4.5
https://curify-ai.com/de/nano-banana-pro-prompts/2734	0	2	0%	4.5
https://curify-ai.com/tr/nano-banana-pro-prompts/1161	0	2	0%	4.5
https://www.curify-ai.com/de/nano-banana-pro-prompts/4134	0	2	0%	4.5
https://www.curify-ai.com/en/nano-banana-pro-prompts/2416	0	2	0%	4.5
https://www.curify-ai.com/ko/blog/video-evaluation	0	2	0%	4.5
https://www.curify-ai.com/ko/nano-banana-pro-prompts/2631	0	2	0%	4.5
https://www.curify-ai.com/nano-template/template-fashion-ecommerce/example/template-fashion-ecommerce-zh-jacket	0	2	0%	4.5
https://curify-ai.com/ru/nano-banana-pro-prompts/3622	0	2	0%	5
https://curify-ai.com/tr/nano-banana-pro-prompts/720	0	2	0%	5
https://www.curify-ai.com/de/nano-banana-pro-prompts/1008	0	2	0%	5
https://www.curify-ai.com/de/nano-banana-pro-prompts/2954	0	2	0%	5
https://www.curify-ai.com/es/nano-banana-pro-prompts/154	0	2	0%	5
https://www.curify-ai.com/es/nano-banana-pro-prompts/2470	0	2	0%	5
https://www.curify-ai.com/ja/nano-banana-pro-prompts/711	0	2	0%	5
https://www.curify-ai.com/tr/nano-banana-pro-prompts/1728	0	2	0%	5
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1024	0	2	0%	5
https://www.curify-ai.com/zh/nano-template/template-mbti-animal	0	2	0%	5
https://curify-ai.com/de/nano-banana-pro-prompts/2558	0	2	0%	5.5
https://curify-ai.com/de/nano-banana-pro-prompts/4134	0	2	0%	5.5
https://curify-ai.com/es/nano-banana-pro-prompts/1140	0	2	0%	5.5
https://curify-ai.com/hi/nano-banana-pro-prompts/530	0	2	0%	5.5
https://curify-ai.com/ru/nano-banana-pro-prompts/684	0	2	0%	5.5
https://curify-ai.com/zh/nano-banana-pro-prompts/836	0	2	0%	5.5
https://www.curify-ai.com/en/nano-banana-pro-prompts/1077	0	2	0%	5.5
https://www.curify-ai.com/es/nano-banana-pro-prompts/1244	0	2	0%	5.5
https://www.curify-ai.com/fr/nano-banana-pro-prompts/2715	0	2	0%	5.5
https://www.curify-ai.com/ko/nano-banana-pro-prompts/2139	0	2	0%	5.5
https://www.curify-ai.com/tr/nano-banana-pro-prompts/1753	0	2	0%	5.5
https://www.curify-ai.com/tr/nano-banana-pro-prompts/835	0	2	0%	5.5
https://www.curify-ai.com/zh/blog/what-is-voice-cloning	0	2	0%	5.5
https://www.curify-ai.com/zh/nano-template/character-comparison	0	2	0%	5.5
https://curify-ai.com/es/nano-banana-pro-prompts/3024	0	2	0%	6
https://curify-ai.com/tr/nano-banana-pro-prompts/121	0	2	0%	6
https://curify-ai.com/tr/nano-banana-pro-prompts/219	0	2	0%	6
https://curify-ai.com/tr/nano-banana-pro-prompts/590	0	2	0%	6
https://curify-ai.com/zh/nano-banana-pro-prompts/786	0	2	0%	6
https://www.curify-ai.com/en/nano-banana-pro-prompts/1129	0	2	0%	6
https://www.curify-ai.com/en/nano-banana-pro-prompts/135	0	2	0%	6
https://www.curify-ai.com/en/nano-template/template-evolution	0	2	0%	6
https://www.curify-ai.com/es/nano-banana-pro-prompts/2631	0	2	0%	6
https://www.curify-ai.com/es/nano-banana-pro-prompts/967	0	2	0%	6
https://www.curify-ai.com/fr/nano-banana-pro-prompts/1738	0	2	0%	6
https://www.curify-ai.com/ko/nano-banana-pro-prompts/1217	0	2	0%	6
https://curify-ai.com/de/nano-banana-pro-prompts/1201	0	2	0%	6.5
https://curify-ai.com/de/nano-banana-pro-prompts/2607	0	2	0%	6.5
https://curify-ai.com/en/nano-banana-pro-prompts/772	0	2	0%	6.5
https://curify-ai.com/es/nano-banana-pro-prompts/1996	0	2	0%	6.5
https://curify-ai.com/hi/nano-banana-pro-prompts/2848	0	2	0%	6.5
https://curify-ai.com/ja/nano-banana-pro-prompts/711	0	2	0%	6.5
https://curify-ai.com/ja/nano-banana-pro-prompts/725	0	2	0%	6.5
https://www.curify-ai.com/es/nano-banana-pro-prompts/3822	0	2	0%	6.5
https://www.curify-ai.com/es/nano-banana-pro-prompts/4260	0	2	0%	6.5
https://www.curify-ai.com/es/nano-template/mbti-generic	0	2	0%	6.5
https://www.curify-ai.com/hi/blog	0	2	0%	6.5
https://www.curify-ai.com/hi/blog/translate-youtube-video-to-english	0	2	0%	6.5
https://www.curify-ai.com/hi/nano-banana-pro-prompts/2406	0	2	0%	6.5
https://www.curify-ai.com/ja/nano-banana-pro-prompts/2231	0	2	0%	6.5
https://www.curify-ai.com/nano-template/mbti-generic/example/template-mbti-generic-en-Germany	0	2	0%	6.5
https://www.curify-ai.com/nano-template/template-character-comparison	0	2	0%	6.5
https://www.curify-ai.com/tr/nano-banana-pro-prompts/1372	0	2	0%	6.5
https://curify-ai.com/en/nano-banana-pro-prompts/1206	0	2	0%	7
https://curify-ai.com/es/nano-banana-pro-prompts/2920	0	2	0%	7
https://www.curify-ai.com/en/nano-banana-pro-prompts/2366	0	2	0%	7
https://www.curify-ai.com/en/nano-banana-pro-prompts/4151	0	2	0%	7
https://www.curify-ai.com/en/nano-template/template-cultural-relic-retro-infographic	0	2	0%	7
https://www.curify-ai.com/nano-template/mbti-generic/example/template-mbti-generic-breaking-bad-en-gus-fring	0	2	0%	7
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1222	0	2	0%	7
https://curify-ai.com/es/nano-banana-pro-prompts/2300	0	2	0%	7.5
https://curify-ai.com/es/nano-banana-pro-prompts/3147	0	2	0%	7.5
https://curify-ai.com/es/nano-banana-pro-prompts/3916	0	2	0%	7.5
https://curify-ai.com/fr/nano-banana-pro-prompts/407	0	2	0%	7.5
https://curify-ai.com/hi/nano-banana-pro-prompts/2567	0	2	0%	7.5
https://curify-ai.com/ru/nano-banana-pro-prompts/1166	0	2	0%	7.5
https://curify-ai.com/tr/nano-banana-pro-prompts/2811	0	2	0%	7.5
https://curify-ai.com/zh/nano-banana-pro-prompts/967	0	2	0%	7.5
https://www.curify-ai.com/de/contact	0	2	0%	7.5
https://www.curify-ai.com/en/nano-banana-pro-prompts/1750	0	2	0%	7.5
https://www.curify-ai.com/en/nano-template/template-species-zh/example/template-species-zh-giant-panda	0	2	0%	7.5
https://www.curify-ai.com/es/nano-banana-pro-prompts/2300	0	2	0%	7.5
https://www.curify-ai.com/ja/nano-template/template-travel-zh	0	2	0%	7.5
https://www.curify-ai.com/nano-template/template-character-zh	0	2	0%	7.5
https://www.curify-ai.com/tr/nano-banana-pro-prompts/3632	0	2	0%	7.5
https://www.curify-ai.com/zh/nano-template/mbti-animal	0	2	0%	7.5
https://curify-ai.com/de/nano-banana-pro-prompts/1831	0	2	0%	8
https://curify-ai.com/de/nano-banana-pro-prompts/2784	0	2	0%	8
https://curify-ai.com/en/nano-banana-pro-prompts/1026	0	2	0%	8
https://curify-ai.com/hi/nano-banana-pro-prompts/2887	0	2	0%	8
https://curify-ai.com/zh/nano-banana-pro-prompts/2888	0	2	0%	8
https://curify-ai.com/zh/nano-banana-pro-prompts/549	0	2	0%	8
https://www.curify-ai.com/de/nano-banana-pro-prompts/2522	0	2	0%	8
https://www.curify-ai.com/en/nano-banana-pro-prompts/1133	0	2	0%	8
https://www.curify-ai.com/es/nano-banana-pro-prompts/1002	0	2	0%	8
https://www.curify-ai.com/hi/nano-banana-pro-prompts/937	0	2	0%	8
https://www.curify-ai.com/tr/nano-banana-pro-prompts/4055	0	2	0%	8
https://curify-ai.com/en/nano-banana-pro-prompts/1919	0	2	0%	8.5
https://curify-ai.com/en/nano-banana-pro-prompts/917	0	2	0%	8.5
https://curify-ai.com/fr/nano-banana-pro-prompts/3768	0	2	0%	8.5
https://curify-ai.com/hi/nano-banana-pro-prompts/2530	0	2	0%	8.5
https://curify-ai.com/hi/nano-banana-pro-prompts/4304	0	2	0%	8.5
https://curify-ai.com/tr/nano-banana-pro-prompts/2454	0	2	0%	8.5
https://www.curify-ai.com/de/nano-banana-pro-prompts/2216	0	2	0%	8.5
